order_id,user_id,order_date,amount,country,currency,category
8342,189,2025-05-08,268.11,Northern Mariana Islands,CLP,Clothing
8343,325,2025-04-16,201.03,United States Minor Outlying Islands,LRD,Food
8344,13,2025-04-18,310.7,Antarctica (the territory South of 60 deg S),PLN,Books
8345,195,2025-05-11,342.63,Cyprus,SVC,Food
8346,74,2025-05-05,282.96,Yemen,AOA,Electronics
8347,126,2025-05-13,305.6,Yemen,KRW,Clothing
8348,188,2025-04-18,149.69,Ireland,NIO,Toys
8349,179,2025-04-25,288.95,Cocos (Keeling) Islands,JEP,Toys
8350,405,2025-05-11,195.01,Jamaica,PKR,Books
8351,13,2025-04-25,113.36,Tajikistan,XPF,Electronics
8352,439,2025-04-22,155.68,Pakistan,PHP,Clothing
8353,149,2025-05-01,470.68,Spain,CUP,Electronics
8354,268,2025-05-04,98.89,Argentina,VEF,Clothing
8355,172,2025-05-10,385.76,Argentina,RON,Toys
8356,34,2025-05-04,23.11,Antigua and Barbuda,DKK,Food
8357,202,2025-05-12,79.89,Bangladesh,ETB,Books
8358,257,2025-04-17,424.68,Kyrgyz Republic,IDR,Clothing
8359,77,2025-05-04,174.84,Algeria,GBP,Electronics
8360,497,2025-05-12,277.11,Albania,SDG,Toys
8361,86,2025-04-26,167.92,Anguilla,PGK,Clothing
8362,433,2025-05-06,482.1,Holy See (Vatican City State),ETB,Books
8363,316,2025-04-23,41.26,France,IQD,Toys
8364,453,2025-04-25,120.51,Ukraine,GHS,Books
8365,442,2025-04-24,396.96,Samoa,PEN,Electronics
8366,67,2025-05-06,119.21,Bahrain,KWD,Toys
8367,156,2025-04-21,63.75,Maldives,DJF,Electronics
8368,100,2025-04-25,376.95,Saint Martin,SAR,Books
8369,45,2025-05-05,401.64,Belize,XPF,Electronics
8370,353,2025-05-09,208.67,Micronesia,DZD,Food
8371,196,2025-04-29,112.74,Timor-Leste,BBD,Food
8372,31,2025-04-30,295.08,United Arab Emirates,RUB,Toys
8373,193,2025-04-13,442.72,Guinea,JEP,Food
8374,297,2025-04-17,244.17,Chile,JPY,Electronics
8375,278,2025-04-15,443.6,Kiribati,VND,Books
8376,445,2025-04-29,245.65,Puerto Rico,KPW,Books
8377,244,2025-04-17,397.1,Faroe Islands,NPR,Electronics
8378,57,2025-05-13,468.45,Equatorial Guinea,JMD,Electronics
8379,249,2025-05-02,371.22,Mozambique,UYU,Electronics
8380,217,2025-05-02,73.9,Chad,UYU,Books
8381,259,2025-04-23,354.65,Suriname,LAK,Clothing
8382,446,2025-05-01,491.39,Ecuador,LRD,Electronics
8383,499,2025-04-14,236.93,Falkland Islands (Malvinas),CUP,Clothing
8384,169,2025-05-13,74.07,Saint Kitts and Nevis,SAR,Books
8385,170,2025-04-13,244.09,Ecuador,SZL,Clothing
8386,409,2025-04-23,213.27,Anguilla,AZN,Food
8387,264,2025-05-01,154.95,Turkey,PYG,Clothing
8388,216,2025-04-14,113.9,French Southern Territories,HRK,Food
8389,208,2025-04-18,219.03,Western Sahara,LRD,Food
8390,194,2025-04-22,354.62,Falkland Islands (Malvinas),AZN,Food
8391,295,2025-05-02,443.54,Micronesia,MYR,Books
8392,256,2025-04-16,285.28,Gabon,KRW,Clothing
8393,235,2025-04-15,83.55,Morocco,UGX,Electronics
8394,211,2025-05-11,69.86,Dominican Republic,RWF,Clothing
8395,496,2025-04-29,360.45,Afghanistan,EUR,Books
8396,481,2025-04-17,202.47,Lao People's Democratic Republic,UYU,Electronics
8397,225,2025-04-22,243.26,Chad,CNY,Food
8398,129,2025-04-29,467.09,Singapore,MRO,Clothing
8399,38,2025-04-21,75.58,Peru,IMP,Electronics
8400,47,2025-05-02,393.6,Oman,SRD,Books
8401,251,2025-05-11,220.5,Oman,INR,Food
8402,8,2025-05-11,342.9,French Southern Territories,ZMW,Electronics
8403,210,2025-04-28,328.13,Grenada,USD,Food
8404,456,2025-05-09,418.45,Benin,KGS,Toys
8405,82,2025-04-16,101.61,Sudan,MVR,Electronics
8406,323,2025-04-27,286.24,Slovakia (Slovak Republic),TRY,Clothing
8407,44,2025-05-11,220.9,Sierra Leone,NZD,Toys
8408,122,2025-04-26,293.2,Cook Islands,LBP,Books
8409,52,2025-05-05,39.23,Cocos (Keeling) Islands,KGS,Electronics
8410,269,2025-04-25,85.67,Antarctica (the territory South of 60 deg S),ETB,Toys
8411,141,2025-04-22,345.55,French Southern Territories,PEN,Books
8412,29,2025-04-17,120.78,Egypt,RWF,Electronics
8413,88,2025-05-11,96.34,Puerto Rico,SLL,Clothing
8414,372,2025-05-03,297.23,Azerbaijan,DZD,Electronics
8415,5,2025-05-08,277.17,Chile,SOS,Clothing
8416,36,2025-04-26,88.22,Burundi,SEK,Electronics
8417,44,2025-04-18,300.99,Swaziland,CDF,Clothing
8418,185,2025-04-21,290.84,Sri Lanka,AUD,Electronics
8419,82,2025-05-05,351.69,Dominican Republic,PHP,Clothing
8420,499,2025-05-11,176.63,Denmark,TOP,Electronics
8421,334,2025-04-30,439.77,Jordan,UAH,Toys
8422,51,2025-04-19,395.93,Gabon,IDR,Food
8423,434,2025-05-10,146.01,Greenland,JPY,Books
8424,333,2025-05-06,472.62,Pakistan,NPR,Food
8425,301,2025-04-18,398.01,New Zealand,SEK,Electronics
8426,87,2025-04-19,499.36,Anguilla,LSL,Toys
8427,91,2025-04-24,391.62,Jordan,ANG,Food
8428,310,2025-05-04,485.1,Western Sahara,BDT,Electronics
8429,242,2025-04-14,196.39,Denmark,XAF,Books
8430,147,2025-04-18,401.93,Botswana,XAF,Books
8431,311,2025-05-11,391.54,Uganda,UZS,Toys
8432,185,2025-05-09,389.61,Botswana,ISK,Toys
8433,484,2025-04-17,200.79,Bahrain,GYD,Toys
8434,262,2025-04-23,140.1,Heard Island and McDonald Islands,JMD,Electronics
8435,262,2025-05-05,436.08,Belarus,PHP,Clothing
8436,47,2025-04-29,313.57,Portugal,CNY,Toys
8437,88,2025-04-27,76.76,Samoa,PEN,Toys
8438,21,2025-05-04,404.38,Japan,KRW,Toys
8439,423,2025-05-07,28.7,American Samoa,XDR,Electronics
8440,259,2025-04-15,388.7,Djibouti,MWK,Electronics
8441,411,2025-05-12,209.16,Brunei Darussalam,CNY,Clothing
8442,109,2025-04-23,163.25,Wallis and Futuna,KWD,Toys
8443,218,2025-05-09,13.1,Italy,BYR,Toys
8444,464,2025-04-24,40.66,Somalia,KPW,Toys
8445,186,2025-04-30,307.93,Palestinian Territory,BZD,Toys
8446,364,2025-04-22,252.02,Myanmar,BAM,Books
8447,339,2025-04-20,386.08,Zambia,BMD,Books
8448,135,2025-04-20,438.76,Guinea-Bissau,SDG,Food
8449,413,2025-05-08,390.97,Armenia,SAR,Books
8450,253,2025-04-25,438.69,Togo,KHR,Electronics
8451,146,2025-05-12,50.13,Switzerland,LYD,Food
8452,67,2025-04-27,142.87,Togo,SYP,Books
8453,264,2025-04-22,46.2,Nicaragua,KRW,Clothing
8454,360,2025-05-07,62.4,Bhutan,MOP,Food
8455,457,2025-04-30,331.77,Honduras,VUV,Toys
8456,119,2025-04-22,483.65,Guam,CDF,Books
8457,32,2025-04-16,128.5,Luxembourg,THB,Toys
8458,108,2025-04-30,304.89,Jersey,SGD,Food
8459,52,2025-05-11,235.65,El Salvador,TTD,Toys
8460,177,2025-05-04,386.79,Cote d'Ivoire,TWD,Clothing
8461,381,2025-04-17,84.5,Central African Republic,ZWD,Clothing
8462,389,2025-04-17,292.12,Andorra,COP,Toys
8463,360,2025-04-14,484.1,Peru,JEP,Food
8464,273,2025-04-14,445.41,Syrian Arab Republic,KWD,Electronics
8465,402,2025-05-05,343.22,Morocco,KHR,Electronics
8466,472,2025-05-13,73.46,Belarus,BWP,Food
8467,317,2025-04-19,234.64,Faroe Islands,MRO,Toys
8468,223,2025-05-04,268.38,Grenada,XPF,Food
8469,371,2025-04-23,90.0,Lao People's Democratic Republic,GIP,Food
8470,231,2025-04-30,460.15,Chad,BOB,Toys
8471,18,2025-04-15,386.61,Spain,TMT,Electronics
8472,86,2025-05-01,98.76,Botswana,MWK,Electronics
8473,198,2025-04-28,476.1,Tokelau,UZS,Clothing
8474,349,2025-05-09,166.58,Slovenia,ZAR,Toys
8475,272,2025-04-18,66.13,Argentina,SOS,Electronics
8476,126,2025-05-11,438.48,Cuba,LTL,Clothing
8477,126,2025-04-23,155.44,Slovenia,SPL,Books
8478,380,2025-04-23,20.02,Brunei Darussalam,IDR,Electronics
8479,379,2025-04-21,94.44,Oman,ERN,Food
8480,60,2025-05-03,429.8,Brazil,CUP,Toys
8481,388,2025-05-13,123.05,Grenada,AFN,Electronics
8482,290,2025-04-13,27.93,Suriname,IQD,Books
8483,89,2025-04-25,161.61,United States Minor Outlying Islands,CUP,Clothing
8484,130,2025-04-26,249.73,Saint Barthelemy,TWD,Toys
8485,80,2025-04-26,192.76,Serbia,BSD,Clothing
8486,315,2025-04-27,322.92,Anguilla,XDR,Clothing
8487,440,2025-05-03,166.71,Christmas Island,MZN,Clothing
8488,225,2025-05-04,138.0,Armenia,FKP,Books
8489,229,2025-05-08,394.11,Estonia,TTD,Clothing
8490,95,2025-04-26,381.33,Kenya,GTQ,Electronics
8491,141,2025-04-27,116.89,Fiji,BOB,Electronics
8492,35,2025-04-26,213.32,Barbados,TMT,Clothing
8493,141,2025-04-21,270.18,Serbia,KPW,Books
8494,256,2025-04-26,258.67,Mexico,CLP,Clothing
8495,187,2025-04-25,250.24,Austria,KRW,Food
8496,355,2025-04-13,302.57,Poland,MOP,Books
8497,275,2025-05-03,397.15,Bangladesh,INR,Food
8498,470,2025-05-08,102.52,Norfolk Island,COP,Toys
8499,146,2025-04-27,113.75,Pakistan,LYD,Toys
8500,116,2025-04-16,50.09,Iran,MMK,Toys
8501,242,2025-05-11,56.46,Burundi,CHF,Clothing
8502,122,2025-04-22,453.51,Trinidad and Tobago,PYG,Food
8503,74,2025-05-09,255.42,Bouvet Island (Bouvetoya),GIP,Books
8504,48,2025-04-21,67.62,Mongolia,ARS,Food
8505,26,2025-04-18,206.07,Azerbaijan,INR,Toys
8506,336,2025-05-10,67.29,Nigeria,AFN,Toys
8507,39,2025-04-19,67.13,Botswana,JPY,Toys
8508,36,2025-04-18,426.32,Uruguay,JMD,Food
8509,6,2025-05-11,278.31,Guinea-Bissau,IQD,Toys
8510,48,2025-05-09,383.09,Kyrgyz Republic,HKD,Electronics
8511,266,2025-04-30,442.08,Argentina,LTL,Toys
8512,105,2025-05-01,349.96,Burkina Faso,QAR,Toys
8513,29,2025-04-30,84.45,Comoros,HKD,Toys
8514,336,2025-05-04,433.36,Saint Lucia,NOK,Electronics
8515,162,2025-04-17,450.89,Sweden,BDT,Electronics
8516,356,2025-04-19,395.19,Saint Barthelemy,CZK,Toys
8517,442,2025-04-17,64.82,Antigua and Barbuda,MVR,Electronics
8518,497,2025-05-01,380.58,Togo,UZS,Electronics
8519,469,2025-04-21,56.01,Gabon,BAM,Food
8520,406,2025-05-13,52.65,Honduras,INR,Clothing
8521,463,2025-04-14,427.44,Czech Republic,ZMW,Electronics
8522,123,2025-04-25,406.5,Finland,GGP,Food
8523,300,2025-05-10,327.7,British Virgin Islands,BMD,Books
8524,162,2025-05-02,457.74,Cayman Islands,KYD,Electronics
8525,101,2025-05-07,435.59,Puerto Rico,XOF,Food
8526,5,2025-04-23,151.36,Jordan,SHP,Toys
8527,44,2025-04-30,436.96,Grenada,CNY,Food
8528,394,2025-05-07,260.56,Malaysia,BOB,Electronics
8529,84,2025-04-17,169.5,Norfolk Island,MAD,Food
8530,242,2025-04-23,247.62,United Arab Emirates,GYD,Food
8531,416,2025-04-27,364.61,Luxembourg,NAD,Clothing
8532,262,2025-04-18,138.34,Kiribati,BRL,Clothing
8533,31,2025-04-23,283.99,Dominica,CVE,Electronics
8534,108,2025-04-28,399.85,Ghana,IMP,Toys
8535,217,2025-04-20,199.72,Poland,TMT,Electronics
8536,331,2025-04-15,288.72,Saint Pierre and Miquelon,LYD,Toys
8537,339,2025-04-14,67.7,Ethiopia,COP,Toys
8538,202,2025-04-27,163.82,Libyan Arab Jamahiriya,IMP,Food
8539,154,2025-04-26,329.87,Portugal,KGS,Electronics
8540,375,2025-04-17,299.49,Gambia,ETB,Electronics
8541,8,2025-04-21,170.06,Gibraltar,MDL,Electronics
8542,14,2025-04-18,385.1,Peru,MWK,Electronics
8543,290,2025-05-09,429.53,Australia,KMF,Books
8544,406,2025-04-29,495.74,Lithuania,SGD,Toys
8545,263,2025-04-21,256.32,Thailand,GYD,Clothing
8546,152,2025-04-27,255.58,Georgia,WST,Toys
8547,214,2025-05-11,102.06,Guadeloupe,STD,Toys
8548,93,2025-04-27,182.81,United States of America,CRC,Books
8549,480,2025-04-13,440.17,Cocos (Keeling) Islands,ZAR,Food
8550,104,2025-04-26,122.84,Tanzania,UAH,Electronics
8551,130,2025-04-24,60.1,Armenia,MOP,Food
8552,492,2025-05-01,287.91,United States Minor Outlying Islands,GBP,Books
8553,244,2025-05-12,347.7,Guam,GHS,Clothing
8554,491,2025-05-13,360.68,Isle of Man,COP,Clothing
8555,107,2025-05-05,391.65,Kenya,MGA,Books
8556,433,2025-04-20,325.83,Vietnam,ALL,Electronics
8557,204,2025-05-04,401.72,Bangladesh,CZK,Clothing
8558,87,2025-04-23,28.16,Papua New Guinea,MZN,Books
8559,155,2025-05-08,63.75,Guyana,SGD,Books
8560,424,2025-04-14,466.65,Anguilla,DZD,Clothing
8561,206,2025-04-15,106.2,Norway,SGD,Food
8562,416,2025-04-26,103.36,Cape Verde,GTQ,Books
8563,401,2025-04-16,212.45,Eritrea,CLP,Electronics
8564,231,2025-04-30,216.8,United Arab Emirates,GTQ,Food
8565,95,2025-05-08,319.98,Pitcairn Islands,SGD,Books
8566,206,2025-05-11,167.64,Liechtenstein,SHP,Books
8567,339,2025-04-25,261.64,Saint Lucia,CLP,Books
8568,132,2025-05-08,138.6,French Southern Territories,UZS,Clothing
8569,490,2025-04-28,268.68,Monaco,PHP,Electronics
8570,142,2025-04-25,424.85,Andorra,XOF,Food
8571,437,2025-04-16,176.65,Slovakia (Slovak Republic),PYG,Clothing
8572,296,2025-05-08,295.74,Aruba,COP,Books
8573,251,2025-05-11,431.83,Malawi,BIF,Toys
8574,292,2025-05-05,337.93,Bosnia and Herzegovina,PKR,Clothing
8575,264,2025-05-01,423.8,Ghana,AWG,Toys
8576,227,2025-04-27,496.62,Northern Mariana Islands,BAM,Electronics
8577,365,2025-04-27,241.5,Gambia,PGK,Toys
8578,437,2025-04-14,227.71,United Arab Emirates,SVC,Food
8579,346,2025-05-10,22.54,Aruba,HUF,Toys
8580,48,2025-05-11,184.18,Nicaragua,BIF,Clothing
8581,99,2025-04-29,146.23,Grenada,LAK,Toys
8582,290,2025-04-28,424.52,Australia,ZWD,Electronics
8583,328,2025-04-24,198.86,Anguilla,GMD,Clothing
8584,201,2025-04-13,489.38,Seychelles,BTN,Food
8585,452,2025-04-29,443.27,Taiwan,SBD,Food
8586,177,2025-05-02,177.68,Guernsey,ETB,Toys
8587,330,2025-04-28,460.9,Paraguay,MUR,Clothing
8588,40,2025-04-21,107.59,Korea,ARS,Clothing
8589,273,2025-05-09,70.11,Cyprus,RWF,Books
8590,473,2025-05-01,340.14,Dominica,TZS,Books
8591,285,2025-05-12,107.14,Lebanon,UGX,Food
8592,65,2025-04-22,287.17,Mauritania,XCD,Clothing
8593,284,2025-05-07,57.0,United States Minor Outlying Islands,ZAR,Clothing
8594,82,2025-05-02,245.37,Trinidad and Tobago,STD,Books
8595,321,2025-05-01,253.1,Czech Republic,KHR,Electronics
8596,495,2025-05-05,307.73,Singapore,MAD,Books
8597,230,2025-04-15,204.82,Saudi Arabia,PAB,Food
8598,496,2025-04-16,132.2,Montserrat,MYR,Electronics
8599,400,2025-04-29,25.4,Nepal,IQD,Electronics
8600,50,2025-05-09,110.07,Iceland,ERN,Food
8601,441,2025-04-23,112.54,Guadeloupe,SRD,Toys
8602,373,2025-04-19,319.29,Taiwan,ALL,Food
8603,96,2025-05-03,196.63,Andorra,MOP,Electronics
8604,47,2025-04-20,446.46,Malaysia,PEN,Clothing
8605,185,2025-04-21,158.86,Australia,PAB,Food
8606,232,2025-05-12,39.94,Venezuela,SHP,Food
8607,105,2025-05-12,441.99,Saudi Arabia,LTL,Food
8608,348,2025-04-25,201.79,Bouvet Island (Bouvetoya),FJD,Books
8609,61,2025-05-01,484.65,Romania,SZL,Clothing
8610,442,2025-05-11,272.76,Costa Rica,GIP,Books
8611,316,2025-05-05,152.81,Fiji,BDT,Books
8612,464,2025-04-21,427.0,Bolivia,ZAR,Electronics
8613,388,2025-05-08,389.55,Guatemala,NZD,Electronics
8614,41,2025-04-16,457.65,United States Virgin Islands,GGP,Food
8615,127,2025-04-16,245.63,Antarctica (the territory South of 60 deg S),PKR,Toys
8616,429,2025-04-23,261.09,Nauru,CZK,Food
8617,233,2025-04-26,142.38,Portugal,XOF,Toys
8618,417,2025-04-15,373.63,United States of America,SYP,Electronics
8619,20,2025-04-17,252.2,Iceland,AZN,Books
8620,153,2025-04-19,475.44,Congo,GTQ,Food
8621,107,2025-05-06,36.8,Iceland,MNT,Food
8622,166,2025-04-17,488.37,Colombia,LYD,Toys
8623,279,2025-04-18,430.3,Saudi Arabia,LYD,Books
8624,357,2025-04-21,65.26,San Marino,LAK,Clothing
8625,157,2025-05-13,192.84,Saint Lucia,MXN,Electronics
8626,173,2025-04-26,368.22,Montenegro,CRC,Food
8627,476,2025-04-19,169.37,United Arab Emirates,MKD,Electronics
8628,4,2025-05-06,188.09,Gambia,GNF,Food
8629,239,2025-04-19,183.58,Cambodia,KZT,Electronics
8630,298,2025-05-05,324.62,United Kingdom,TJS,Clothing
8631,191,2025-04-16,365.35,Belgium,IMP,Food
8632,252,2025-05-03,298.56,Austria,BRL,Books
8633,207,2025-05-10,447.4,Liberia,STD,Toys
8634,491,2025-04-22,66.19,Svalbard & Jan Mayen Islands,RSD,Books
8635,417,2025-04-27,415.68,New Caledonia,CUC,Food
8636,420,2025-05-03,208.09,Bolivia,ALL,Electronics
8637,488,2025-04-28,140.79,Equatorial Guinea,NPR,Electronics
8638,256,2025-05-06,122.12,Hong Kong,BOB,Books
8639,352,2025-05-03,359.37,Mongolia,SRD,Food
8640,378,2025-05-06,284.43,Jersey,LYD,Food
8641,359,2025-04-30,329.03,Turks and Caicos Islands,WST,Books
8642,86,2025-04-22,28.33,Belarus,XAF,Clothing
8643,452,2025-05-10,244.68,Finland,ILS,Books
8644,317,2025-04-26,485.97,American Samoa,BBD,Clothing
8645,218,2025-04-22,494.25,Greenland,XOF,Clothing
8646,87,2025-05-12,325.62,Zambia,MYR,Toys
8647,294,2025-04-22,50.99,Malta,MXN,Electronics
8648,456,2025-04-16,286.49,Angola,DOP,Toys
8649,127,2025-05-09,230.61,Burkina Faso,SOS,Electronics
8650,176,2025-04-17,304.65,Papua New Guinea,AZN,Books
8651,327,2025-05-03,350.99,North Macedonia,KMF,Electronics
8652,279,2025-04-16,245.65,Lithuania,XOF,Books
8653,18,2025-05-11,397.23,Albania,BSD,Clothing
8654,491,2025-04-27,464.99,Nepal,PEN,Food
8655,253,2025-05-03,479.21,British Virgin Islands,ILS,Books
8656,240,2025-04-27,63.5,Israel,TND,Food
8657,152,2025-05-01,237.72,Antigua and Barbuda,YER,Clothing
8658,186,2025-04-29,176.44,Cyprus,UYU,Toys
8659,381,2025-04-28,124.6,Belarus,CLP,Clothing
8660,79,2025-04-17,241.44,Saint Lucia,DZD,Clothing
8661,25,2025-05-01,72.36,Papua New Guinea,PAB,Books
8662,49,2025-04-24,136.27,Mayotte,SAR,Electronics
8663,130,2025-04-19,168.77,French Guiana,UGX,Toys
8664,269,2025-04-13,439.83,Tokelau,NPR,Toys
8665,411,2025-04-20,412.68,Belarus,LRD,Books
8666,286,2025-05-06,471.74,South Africa,XAF,Books
8667,77,2025-04-25,86.55,Slovakia (Slovak Republic),QAR,Toys
8668,208,2025-04-29,322.17,Denmark,GIP,Clothing
8669,297,2025-04-28,440.13,Namibia,AWG,Books
8670,292,2025-04-30,240.03,Indonesia,RUB,Electronics
8671,477,2025-04-27,17.12,Jersey,MUR,Electronics
8672,271,2025-04-15,305.49,Ethiopia,BDT,Books
8673,216,2025-05-12,49.84,Guinea-Bissau,SAR,Toys
8674,365,2025-05-03,413.39,Northern Mariana Islands,HTG,Food
8675,476,2025-04-20,480.93,Czech Republic,KMF,Food
8676,234,2025-04-24,60.12,Cape Verde,UZS,Toys
8677,382,2025-04-29,495.6,Malta,KRW,Clothing
8678,94,2025-04-19,204.74,Angola,BND,Clothing
8679,378,2025-05-02,193.55,Tuvalu,SLL,Food
8680,328,2025-05-05,33.03,Cyprus,PYG,Toys
8681,124,2025-04-19,439.23,Czech Republic,PAB,Food
8682,106,2025-04-22,80.78,American Samoa,LAK,Toys
8683,428,2025-05-08,152.77,Kazakhstan,RON,Food
8684,341,2025-04-13,187.9,Korea,HUF,Toys
8685,136,2025-04-27,365.46,Belgium,GGP,Books
8686,161,2025-04-17,72.82,Pakistan,DOP,Books
8687,125,2025-04-14,339.43,Israel,AMD,Toys
8688,5,2025-05-11,373.23,Saint Barthelemy,CLP,Food
8689,175,2025-04-14,125.71,Anguilla,ETB,Books
8690,308,2025-05-02,181.65,Monaco,MVR,Food
8691,341,2025-04-18,464.07,Saint Kitts and Nevis,PYG,Food
8692,265,2025-05-06,146.61,Canada,BND,Clothing
8693,383,2025-04-20,261.65,Sao Tome and Principe,CLP,Books
8694,398,2025-04-30,36.15,Kenya,CUP,Electronics
8695,276,2025-04-21,100.94,British Indian Ocean Territory (Chagos Archipelago),BOB,Food
8696,294,2025-04-22,180.29,Guinea-Bissau,NAD,Toys
8697,375,2025-04-20,301.38,Jersey,PAB,Clothing
8698,334,2025-04-20,56.72,Grenada,KZT,Food
8699,246,2025-05-12,289.19,Uruguay,KPW,Toys
8700,163,2025-05-09,451.23,Belize,TRY,Toys
8701,170,2025-05-05,257.24,Chad,ZWD,Toys
8702,332,2025-05-02,43.91,Hungary,SRD,Electronics
8703,109,2025-05-04,447.88,Pitcairn Islands,ILS,Clothing
8704,359,2025-05-12,282.49,Mayotte,BIF,Books
8705,165,2025-04-22,285.99,Uruguay,KES,Books
8706,79,2025-04-21,323.02,North Macedonia,MWK,Electronics
8707,106,2025-04-22,362.06,Sweden,CNY,Food
8708,186,2025-04-23,218.86,Guinea,BTN,Toys
8709,401,2025-05-10,385.38,Congo,TMT,Electronics
8710,497,2025-04-22,436.57,Russian Federation,XPF,Toys
8711,46,2025-04-13,146.84,Ukraine,ZAR,Electronics
8712,300,2025-05-13,267.84,Paraguay,BZD,Clothing
8713,332,2025-04-20,367.39,Rwanda,TOP,Food
8714,193,2025-04-28,242.4,Equatorial Guinea,CNY,Food
8715,297,2025-04-21,340.52,Martinique,GNF,Books
8716,476,2025-05-06,139.23,San Marino,AFN,Food
8717,208,2025-05-05,425.47,United Arab Emirates,STD,Electronics
8718,405,2025-04-13,327.24,Myanmar,SCR,Toys
8719,27,2025-04-15,390.06,Mayotte,JEP,Electronics
8720,73,2025-04-18,248.82,Cote d'Ivoire,BTN,Electronics
8721,41,2025-04-26,488.44,Libyan Arab Jamahiriya,BHD,Food
8722,449,2025-04-29,271.02,Gabon,KWD,Food
8723,312,2025-04-17,230.07,Central African Republic,MWK,Electronics
8724,270,2025-05-12,33.1,Jersey,TJS,Books
8725,417,2025-04-19,253.89,Anguilla,HKD,Toys
8726,400,2025-04-22,303.08,Lebanon,ERN,Toys
8727,274,2025-04-20,445.91,Angola,ARS,Clothing
8728,224,2025-04-17,85.4,Barbados,TMT,Clothing
8729,223,2025-05-06,106.89,Hungary,CUC,Electronics
8730,487,2025-04-30,71.43,Venezuela,LBP,Toys
8731,208,2025-05-11,218.88,Faroe Islands,ILS,Clothing
8732,134,2025-04-20,356.83,Vietnam,KMF,Electronics
8733,376,2025-04-13,61.04,New Zealand,BOB,Toys
8734,395,2025-05-04,304.52,Vanuatu,XDR,Food
8735,291,2025-04-26,13.2,El Salvador,PKR,Food
8736,486,2025-04-30,28.47,Namibia,RSD,Electronics
8737,134,2025-04-18,22.21,Bhutan,KYD,Clothing
8738,486,2025-04-21,100.55,Brazil,XPF,Clothing
8739,279,2025-04-21,425.19,Zimbabwe,BOB,Food
8740,428,2025-04-21,119.4,Thailand,KWD,Clothing
8741,47,2025-04-24,22.33,Australia,BBD,Books
8742,382,2025-05-05,72.69,Nauru,BGN,Electronics
8743,288,2025-05-10,383.57,Mauritius,SPL,Clothing
8744,490,2025-05-07,175.51,Dominican Republic,XCD,Electronics
8745,94,2025-04-17,126.38,Somalia,AUD,Food
8746,476,2025-05-04,454.78,Solomon Islands,IQD,Toys
8747,130,2025-04-21,46.31,Singapore,ANG,Clothing
8748,423,2025-04-24,63.8,Cyprus,INR,Clothing
8749,114,2025-04-15,16.2,Peru,FKP,Electronics
8750,240,2025-05-13,221.25,United States Minor Outlying Islands,MWK,Toys
8751,386,2025-05-11,383.82,Brazil,EUR,Toys
8752,91,2025-04-29,372.49,Guinea-Bissau,SCR,Books
8753,198,2025-04-27,292.51,Haiti,ILS,Clothing
8754,131,2025-04-13,24.67,Lithuania,MOP,Books
8755,447,2025-05-12,57.29,Barbados,PLN,Books
8756,347,2025-04-26,360.2,Kuwait,DZD,Electronics
8757,68,2025-04-26,304.05,Latvia,SLL,Food
8758,15,2025-04-26,198.79,Austria,UAH,Toys
8759,370,2025-04-21,355.11,Holy See (Vatican City State),ILS,Toys
8760,170,2025-04-19,138.65,Burkina Faso,NIO,Toys
8761,299,2025-05-02,45.07,Kenya,SLL,Books
8762,435,2025-04-24,100.01,Barbados,RWF,Toys
8763,127,2025-04-21,278.62,Australia,MRO,Electronics
8764,488,2025-05-12,172.45,Suriname,SBD,Electronics
8765,498,2025-04-13,74.1,Hungary,OMR,Clothing
8766,101,2025-05-09,73.93,United States Virgin Islands,BAM,Electronics
8767,329,2025-04-30,143.74,Israel,MXN,Toys
8768,448,2025-04-15,298.92,Libyan Arab Jamahiriya,THB,Electronics
8769,433,2025-05-06,452.03,Pitcairn Islands,FJD,Toys
8770,446,2025-05-08,54.27,Nauru,TJS,Food
8771,22,2025-05-01,226.38,Liberia,DKK,Food
8772,280,2025-05-12,475.46,Switzerland,SDG,Food
8773,263,2025-04-16,466.9,Guadeloupe,XDR,Books
8774,181,2025-05-06,480.89,Martinique,BTN,Electronics
8775,48,2025-05-06,364.06,Martinique,LAK,Books
8776,55,2025-04-28,312.63,Tanzania,RSD,Books
8777,435,2025-04-29,146.16,Belgium,HNL,Toys
8778,311,2025-04-30,139.76,Turks and Caicos Islands,AFN,Toys
8779,328,2025-04-15,133.92,Belarus,OMR,Food
8780,177,2025-05-02,112.93,Falkland Islands (Malvinas),BHD,Books
8781,106,2025-05-11,286.49,China,DKK,Food
8782,360,2025-04-23,326.01,Tunisia,IMP,Books
8783,209,2025-04-26,357.31,United Kingdom,YER,Books
8784,56,2025-04-24,440.37,Nicaragua,INR,Clothing
8785,284,2025-04-22,100.79,Saudi Arabia,MUR,Electronics
8786,449,2025-04-19,176.54,Argentina,VEF,Clothing
8787,364,2025-04-26,291.66,New Caledonia,BGN,Food
8788,320,2025-04-13,73.05,Spain,TOP,Electronics
8789,395,2025-04-23,252.08,Serbia,TRY,Books
8790,416,2025-05-07,196.67,Marshall Islands,NGN,Toys
8791,197,2025-04-13,218.88,Trinidad and Tobago,SCR,Books
8792,488,2025-05-13,342.42,Chile,COP,Toys
8793,13,2025-05-11,122.99,Portugal,BWP,Electronics
8794,27,2025-04-15,333.65,Cook Islands,MWK,Books
8795,164,2025-04-22,220.77,Norfolk Island,GHS,Food
8796,315,2025-04-15,462.7,Ethiopia,BYR,Books
